8.954402879670714244e-01,3.634120587796416668e-01,8.508605922954327605e-01,9.983039032513075783e-01,1.655568616293686679e-01,6.330637305333640663e-01,3.209395564094232878e-01,3.059304170730035022e-01,3.845923457486377650e-02,1.904556637850549627e-01,8.689455694083859649e-01,1.564322633087578129e-02,4.015736337282294066e-01,7.235827120284904490e-01,4.795753773666806552e-01,1.794743389923844079e-01,8.929135501025998733e-01,6.795403961799928449e-02,8.268672227952994502e-01,1.110058621789259403e-01,9.956853898885893450e-01,9.677760632087093473e-01,6.234525261710915922e-01,3.700506653596143947e-01,1.377893933677041272e-01,4.004993739311449863e-01,6.814269796498202414e-01,7.582188149266810839e-01,7.952845106888188909e-01,4.054763829910648099e-01,3.612523107530867250e-01,5.324691165406820748e-01,7.536030863792342327e-01,8.011947873465307124e-01,9.623819608557621086e-01,9.547424401382339498e-01,5.772336083093704273e-01,5.149228130123981728e-01,7.178053680348226440e-01,-8.921443493609850702e+04,-1.763388791704482283e+05,-7.248716194940332207e+04,1.336131777421621882e+04,4.842073838229662215e+04,8.410606448998513224e+04,3.871865735174236033e+04,4.753869765040054096e-01,4.771880441265743400e-01,8.075873006556499867e-01,9.642861582061258430e-01,1.055162234414035449e-01,2.999350782295585605e-01,7.174584793054282761e-01,8.685006993926753793e-01,1.951470984858205693e-01,4.720964272674635920e-01,6.803641178583224036e-01,9.375348167748860373e-01,6.873243427373096903e-01,1.723354859728136944e+04,5.942305802271006542e+03,7.929574778139467650e-01,5.245628963137725077e+04,5.198378300382770249e+04,9.088282460963786434e+03,8.561363759630713499e-02,-1.712742808835834148e+04,-9.424822876688928227e+04,-1.312546956410159764e+05,6.947116342096513836e+04,2.262570126180066291e+04,1.040149834663391521e+05,2.496886890215188396e+04,-9.507688885172059236e+04,5.113564740121895738e+03,2.995012657960278739e+04,-1.421276303588062547e+04,1.448020986021925083e-03,8.649837550121023400e-01,6.851090311072324246e-01,3.904708304995889723e-01,6.513759326104837655e-01,7.381137983796557389e-01,9.592632110715426652e-01,4.965976603678030621e-01,6.581597667149842179e-01,8.466182550259652999e+03,5.193134355434414465e+04,-3.823175796941996668e+04,-1.359606023351218901e+05,-1.395742654139200458e+05,7.313539057946763933e+01,2.589861966041775595e+05,1.072405749036924681e+05,1.929187813818846480e+05,-2.392285060600177094e+05,-1.214190256999161327e+06,-5.620305896178699331e+05,-1.007974734381077928e+06,-1.736107244136400986e+06,-1.588217076785835205e+06,-9.067740338104518596e+05,-2.862493288622025284e+05,-7.065785018480663421e+05,-3.126686625178937684e+05,6.102016575174441095e+04,5.319836770548473578e+05,3.528766925033522421e+04,-1.769069425663458824e+05,-5.064319860267254990e+04,9.223502252177496752e-01,6.339404429115946815e-01,3.652632342448434155e-01,3.189379796630512631e-01,2.902718753612885484e+04,8.078940113996197761e+04,-6.848627261514410202e+04,-1.502339110389237758e+05,-3.786441098127562436e+05,-2.050988741769715562e+05,2.239247132323443075e+05,-3.063647394123627964e+04,1.568616746095989598e+06,1.258829515716547146e+06,-1.185764339188268059e+05,9.774976837339570047e+05,5.780469614392748335e+05,2.326272264802450663e+05,-7.854503787459378364e+05,-1.973888870213141199e+06,-2.168324779792228248e+06,-1.717562157156123314e+06,-1.381356836184922373e+06,-1.089508931808553636e+06,7.396862515610514674e+05,2.600251428363078157e+05,-5.667242096033085545e+04,8.097735333804252150e+04,3.457219635944415170e-01,2.801268952573027216e-01,6.317186637693220641e-01,3.528793132570160473e-01,8.853491018936132605e+03,1.574079137027300894e+05,6.732297502359005739e+04,1.494098723227995215e+05,-2.972062358088977053e+05,5.819695570704357233e+05,-6.556802921807639068e+05,-4.732671596263707615e+05,-7.759659938086553011e+05,-1.082810868013515137e+06,8.536066493185564177e+05,1.859485044705186272e+06,2.673800853489412926e+06,3.845135745977788465e+05,4.095342111814473174e+05,8.240946248356727883e+05,2.602714001634009473e+05,3.003220507122633280e+05,1.306783799995070003e+05,-1.067876334047287703e+06,5.111174066401858581e+05,7.943982289568466367e+05,-3.380853929161505075e+05,7.675428121273790020e+04,3.558453080509554638e+03,3.752432941784595855e-01,3.822622625658180784e-01,4.583746772599073260e-01,1.205471268869035384e+03,5.653799791429738252e+04,3.084497685847235261e+05,2.014161345228720456e+05,-3.926289316860190593e+04,2.606239548455061158e+05,4.024008875193872955e+05,-1.306660607350426260e+06,9.159083529255556641e+05,-8.868834556063127238e+05,1.422026551979982760e+06,1.881802870140923769e+05,-6.513293462800598936e+05,-1.481578235121279722e+05,1.474398356895057368e+05,-1.257847398051260039e+06,-6.551315730687158648e+05,5.117259846681582276e+05,1.511960969913986977e+06,2.014788598140987160e+05,-3.876916223400629242e+05,3.542983752734175068e+05,-1.317435113794392382e+05,1.836569363453194092e+05,3.570907925641206384e+04,-4.736855087685772742e+04,9.072881531407563926e-01,7.059014716242546505e-01,1.056182039256963617e+04,-5.126149685922633944e+04,2.112612954655140493e+04,9.875259052974844235e+04,1.550233874601167918e+05,8.738290565693900862e+04,-1.137167990937786381e+05,-1.316297916534871329e+06,-4.488504255289317807e+05,4.679104519390400965e+05,-7.662060392353142379e+05,2.275468813328091346e+05,-1.086018316909113666e+06,-3.987271957216417068e+05,-8.755619036211799539e+04,2.303498902233954053e+06,9.593517169376130914e+05,2.059020208324727137e+05,-1.379528165349277668e+06,8.963676559276652988e+05,-2.585741431787811453e+05,-1.531008911752602784e+06,9.668806870506049017e+04,1.028861523431772221e+05,-1.236530440615681800e+04,-9.992918104856311402e+04,-4.186013463711848453e+04,8.882747423756258698e-01,4.956490055536779983e+04,8.396272593071467418e+04,-3.106467469431270729e+05,-4.868091077739599277e+05,-7.281457122509905603e+05,2.057137448053456028e+05,8.635393322018811014e+05,1.440211602651751135e+06,-1.070156558546509768e+04,1.486620698222719511e+04,-5.747705974723706022e+05,5.054370969812673284e+05,1.977208038515943917e+05,9.280189313661463093e+05,7.165698364749228349e+05,9.289410439084494719e+05,6.437386549074962968e+05,-1.118581666789558949e+06,1.136507892352230847e+06,-1.121279030075079994e+06,-2.564376441993679036e+05,-2.599761600438362802e+05,-1.411932374321260140e+05,-9.861943243548215833e+03,9.318752317182155132e-03,5.589446751200182195e-01,2.595669107720112168e-01,5.787394385581009374e+03,-8.871370577195339138e+03,2.092859157767362194e+05,-2.482015634638242773e+05,-7.449536839562136447e+05,7.412168676656037569e+05,-2.283756081889531575e+06,-2.694323836432784447e+05,1.018604360098725650e+06,2.122107275784258673e+04,8.592487942726070469e+04,-2.941879249594553403e+04,7.835502212480797898e+05,2.655079691332767834e+05,5.632198735963919898e+05,2.936399584972113371e+05,-8.682191425366065232e+05,-9.999476910602987045e+05,7.753174893006456550e+05,-3.302759042032903526e+05,1.009242740166683681e+06,-5.468657544302345486e+05,1.091550050712178461e+06,-6.290024554625287419e+05,1.706835426440092269e+05,-8.447772010764741935e+03,9.261307942084008316e-01,7.597468574418593246e-01,9.501434927940430498e+03,-1.091606090808968293e+05,-1.298819703018777363e+04,-6.741594428342413157e+05,-1.043207450518401922e+06,-7.031021449138917960e+05,-1.116556319927029312e+06,-1.095280265680641402e+06,4.578192030045720167e+05,8.821188514132399578e+05,-4.921859892952627852e+05,1.027276874342825962e+06,8.393245965824872255e+05,2.240303137945185299e+05,1.020417403758926084e+06,-1.812110253278400050e+05,-1.175371845997452270e+06,-1.287180052320671733e+06,8.488417819480581675e+05,-1.639772157307940535e+06,-1.327798104441309406e+05,-6.630688334334220272e+05,-8.291167843220045324e+05,-3.154970817525921157e+05,1.710052698774937016e+05,1.061107958554815559e+04,5.734417909316525765e+03,9.144566723121257956e-01,2.491608881313350139e+03,2.043098691368216805e+03,1.195758073793041112e+05,-6.614097499892995693e+05,-2.143620122290656436e+06,-8.208045617030963767e+05,-2.924081875192369334e+05,3.852321696051523322e+05,-1.819005243643400609e+05,-6.717807662813592469e+04,1.010499888316794531e+06,1.064009823032454122e+06,1.020565791055744281e+06,-1.052658942341300659e+06,-1.147684329740606947e+06,-2.887718501601899043e+05,1.554875152600156725e+05,2.379301214091645961e+05,-4.565224094877445023e+05,1.746366863945819205e+05,-2.764874001192641445e+06,-4.719470968964681379e+04,-4.430570242160120688e+04,5.610889231236131163e+05,6.543073500632008654e+04,7.798748936130064249e+04,-2.735843250526789780e+04,9.697802944452198481e-01,8.217862864573771731e+03,-8.169964829712673964e+04,1.348221289324210084e+05,4.154094227240947657e+04,-1.340730467789873481e+06,1.559684271958860336e+03,-1.201830194368306547e+06,-8.671653944765828783e+05,-1.293399427524387371e+06,-3.385709012950328179e+05,5.638719719064786332e+05,1.319188278048874578e+06,2.138551627599112689e+05,-1.077620569432643941e+06,-9.060279803081015125e+05,2.722131569093365106e+05,-2.094910859091585444e+05,-8.361413963971256744e+05,1.020727746727323160e+06,-5.313571508634211496e+05,6.451695859181883279e+05,1.131815913648537360e+06,-9.741846733439867385e+05,3.076049275746765779e+05,9.556211739964055596e+03,4.597031626037576643e+04,-3.852246825653756241e+04,-5.944917295077035305e+03,3.235714193180141228e+04,-1.568571854568978015e+05,8.740280128592142137e+04,-3.956377573492497904e+05,7.589552142921254272e+05,1.850145409261092427e+05,-1.031611400790158426e+06,-2.390894789321341086e+05,1.034961558166894538e+05,-3.490913121723523363e+05,5.342524926622549538e+05,-5.538717619584080530e+05,-3.362796718078514095e+05,-1.833122187590773683e+05,-2.673086903476335574e+05,4.683018133783231024e+05,-2.009977578489815351e+05,-2.228473010980265099e+05,4.646855091793859610e+05,1.178586301854031626e+06,5.190723379364872817e+05,9.283342505484165158e+05,-1.957983916020779638e+06,2.840384515492640203e+05,3.641894643497716170e+05,5.818869199453547481e+03,5.187140051594125723e-01,7.150637581968117829e-01,5.114182255904068386e-01,-2.136997411474214459e+03,-3.515254390448846971e+04,-3.955444902943960042e+05,1.235562626589943655e+06,-3.338481746304176049e+05,5.123625949020655244e+05,2.168581362418093195e+05,3.702089617426804034e+04,1.114121038221479626e+06,-3.681927741083293222e+05,-9.028923312755058287e+05,2.788208143503178726e+05,1.808386602227516705e+05,2.649867379273231491e+05,2.824871403258224018e+05,-6.314292631813437911e+05,1.202548032349535730e+06,-3.293540615801499807e+05,-1.142333550604186486e+06,-3.495998927450376796e+05,-1.427711809740491677e+06,-9.489135799152483232e+05,7.150425014927459415e+05,4.406161049162682320e+04,-3.531581593326312486e+03,5.694466427193315416e-01,1.034684671147918511e-01,4.197757803707025115e-02,-1.249212505023794438e+04,4.843679947135995462e+04,-9.764079651484168135e+05,6.269873760244844016e+05,9.805562135742111132e+05,-8.665943808901192388e+05,6.821024262036049040e+05,-6.084191295742765069e+05,-9.999389494794886559e+05,-1.031145900847357465e+06,-1.012793993161467835e+06,5.230501050815780764e+05,6.621053826132271206e+05,3.282804429815826588e+05,1.132650130743416259e+06,-1.248248585173247848e+06,7.706999729969733162e+05,-6.686440792103597196e+05,-2.659454665606112685e+06,-5.012860627339549246e+05,-5.479884619680210017e+05,-1.237012598461748334e+06,7.656600966589557938e+05,-2.844927556185916183e+05,-1.411990519299304424e+03,2.332593142721496315e-01,4.952307312905118719e-01,1.093806225378635645e+03,-8.189854768600644093e+03,8.223523536245414289e+04,-4.424832710776884924e+05,-7.589663659572369652e+05,4.384529615773886326e+05,-6.303280975864802022e+05,1.636986880661664531e+06,-1.776272912822098006e+06,-1.104846040880179498e+06,-1.033674339947884437e+06,-2.736124947097562253e+05,2.402957884727589553e+05,-4.531537146123905550e+05,1.789489839618812082e+06,-2.015317309410799935e+05,-3.867630489099556580e+05,5.092795463661677786e+03,-2.795480384912936133e+05,-1.944793628297237447e+06,1.195541916955888271e+06,-3.430681936214899761e+05,-4.493946967538511963e+05,1.528565680159279611e+06,-5.247935402549449354e+05,2.445713626156721148e+03,7.610915548116399805e+02,6.228941076410932087e-01,6.231991150679898055e+03,2.393499046480998004e+03,1.156564020412404498e+05,1.107326214823757764e+06,-5.852752732087611221e+05,-1.646701977349599591e+06,6.713725574858902255e+05,1.180637045464687981e+06,-7.987225373254183214e+05,1.055227995512076595e+05,2.337234233521846763e+05,1.005299780833892291e+06,8.055333588990388671e+04,6.195540704181105830e+05,-8.758251866758865071e+04,-2.944130367975379922e+05,-1.636827573084102478e+06,1.797394197627873160e+06,-6.291854740133257583e+05,4.780082586301870761e+05,-1.155083133385676425e+06,1.388663812754315557e+06,-4.185887072925101384e+05,8.117743092430168763e+05,-3.327705642158425762e+05,5.893905250336138124e+03,7.202880409242985479e+03,-5.937775402081422271e+02,-1.724231922170612052e+03,2.726100627076011165e+02,3.795419715482743050e+04,3.908847993160639890e+05,-7.823184724224109668e+05,-1.197489912684374023e+06,-3.519769583608648391e+05,4.162471460952043533e+06,-5.546052224198043114e+05,-7.613902277354983380e+05,6.609464831700210925e+05,1.292021961452746065e+06,3.480505471747073461e+05,-6.816789027765904320e+05,4.056495897264614468e+05,-2.996211234134716215e+05,9.613933798599883448e+05,1.134027209694567719e+05,1.984479567861542106e+06,-7.415975065325973555e+05,-4.715724441416459740e+03,-3.045772546582201612e+05,-1.107724241129101487e+06,1.228094547119200695e+06,-2.833362338115801103e+05,1.326471879688146146e+04,1.722293228511530106e+04,-2.970962433601393968e+03,-1.357839922919765013e+04,5.786375104947070213e+03,-3.943469981760157971e+05,1.335943881579284789e+06,-6.727874858384522377e+05,3.469233529041834408e+05,-6.028785832739513135e+05,7.907284445427772589e+05,-8.949284362638132880e+05,-2.178745307044930451e+04,-6.972741375589248491e+03,-5.396596599202424841e+04,-1.353138619013651623e+05,-8.172207244722028263e+05,-1.861091365278321085e+06,1.272211484240352176e+06,-9.672440078388270922e+04,9.546896548936006147e+05,-4.929119812481893459e+05,-9.339444880923254823e+04,-1.957842720045784954e+05,-6.864775736973315943e+05,-4.319153449080603896e+05,2.255616759524908266e+05,-5.627399190872311738e+04,3.825332409088364784e+03,1.324991493580793031e+04,8.567154483103219809e-01,6.712322078434721334e+03,5.414084916873616748e+03,-3.145477337217696477e+05,5.824123305579915177e+05,1.057940429097923217e+06,1.836305279257703223e+05,-5.513637118311406812e+04,-1.259066647880794946e+06,-1.544287437910285953e+05,1.203782941488525597e+06,1.043226122347435681e+06,5.935184665913713397e+05,-1.069843293557524215e+06,6.923617709516100585e+05,3.617531959482858074e+05,-1.184024078179266304e+06,1.193854358018772909e+05,4.411394894087032299e+05,-1.107777149936734000e+06,-1.192731368225005921e+06,-1.331683154324584408e+06,-6.689296510995909339e+05,3.760900003395193489e+05,2.826463117315978161e+04,-3.916612928456577356e+04,4.133516343829641846e+04,9.720837887198287717e+03,3.756436120443679556e+03,1.173887699233588137e+03,3.391937694181808911e+04,-5.614127529021039372e+05,-1.920359660790435446e+05,1.660058137394130230e+06,1.578304701174224494e+06,1.393153633369041141e+06,-9.996881426046708657e+04,-1.596743601779103628e+05,-1.329608540180521086e+06,-5.046979731588757713e+05,9.631716140359459678e+04,-1.509288877427226980e+05,-1.176410443817110499e+06,-2.678287973103614524e+06,-2.090303111178288702e+06,-1.522490447689539578e+05,-1.228857751906333491e+06,1.161781843773846049e+06,3.782546295894904179e+05,-3.328832401646483922e+05,-1.255455453349588643e+05,5.345587467231317423e+05,-2.474455924410722582e+04,3.741492568293416116e+04,4.436913005937516573e+04,1.577002048008248312e+04,3.638997801149774659e+03,1.174216914170789551e+03,1.259511944726507500e+04,-2.918568235226498218e+05,-3.286940809493968263e+05,1.808679558619062649e+06,2.937028457734665717e+05,1.168811411338009173e+06,1.064936870303513482e+06,-2.197729821639480942e+05,5.771827334838810202e+04,-5.122124720608354546e+05,8.645985649285690160e+05,1.105641105947115575e+05,-4.138579989631531644e+05,1.384133883721944294e+05,3.992658634050499531e+05,8.928258982443548739e+05,3.652108028489689459e+05,2.435708272550488764e+05,-9.614491466796769237e+04,8.117866719382598531e+05,3.750490549359394354e+05,2.931877119418644579e+05,1.906402991365063353e+05,6.211818740865236759e+04,5.356389608107785898e+04,2.911328760613526538e+04,7.320051417482624778e-01,8.494566985505827006e-01,8.744302122112141973e-01,2.991667209502058176e+04,-2.835768387717035948e+05,-3.179545499005156453e+05,6.673302978709693998e+05,-1.880387395749127609e+05,1.240663525075006997e+06,-3.479773354736631736e+05,-5.566545207406055415e+05,-7.345398135925758397e+05,-1.047494905608790228e+06,-5.600639824250482488e+05,1.569604213057552697e+05,-8.275941863031153334e+05,-5.611730489384452812e+05,-8.055727108698157826e+05,-8.674263702810524264e+05,-3.755090962966689258e+05,1.559119161204814154e+05,2.963551900062012282e+04,-1.406959926675930910e+05,1.713348930516768596e+05,2.405268530542990193e+05,7.044126839683190337e+04,-4.895856986942586809e+04,4.296765786660261544e-02,5.786887173862562683e-01,8.081259295754918970e-01,4.668122963082201871e-01,1.470714111729138835e+02,-1.445833695054087002e+04,-1.135981716512744897e+05,-6.434011055613416247e+05,4.717959459625350428e+04,1.505144759309700457e+05,1.648250162999888998e+05,-2.745940306875510723e+05,-7.988974346954253269e+05,2.338390938686689478e+05,-3.395089936511408305e+05,-2.330318912108814111e+05,-6.831913972079198575e+05,4.945586399753403966e+05,-2.892568109683521325e+05,3.117038295723002520e+05,1.271559880538115831e+05,-1.055575261294320226e+05,-6.004038462443448952e+04,1.104849176507520024e+05,1.870795912857696385e+04,2.437315853300288654e+04,1.558214052122193061e+04,7.615092463946843964e+02,3.136184868216631561e-01,8.155283799361143782e-01,4.593415423996740632e-01,7.393716055927213038e-02,9.452973465394486352e-01,5.285844946759390428e-01,9.796180137342327725e+03,4.384577785662873794e+04,1.519844534294586047e+05,1.407992621195625397e+05,-1.873706460206885822e+05,-3.451933910487754038e+05,-4.637302257999500143e+05,-2.840693660808680579e+05,2.224790196387354226e+05,3.954335260893260420e+04,-4.446847981625644024e+04,1.180490919925709750e+05,3.457745929053772124e+04,2.241718853591095103e+04,4.391513327398133271e-02,1.788828905686977722e-01,6.465582722884428701e-01,4.351282019242940224e-01,1.375226815005208270e-01,5.198700807437512950e-01,5.584525181597688182e-03,1.796163340159115940e-01,2.256484971043569709e-01,4.084159445739513616e-01,4.118894566656757794e-01,2.396956792102308276e-01,8.770613302232551645e-01,6.534924536936845829e-01,6.750135368920375800e-01,4.766339445463965152e-01,8.103629211396926602e-01,2.397695259787272493e-01,8.885839164404342183e-01,-1.137628915896197213e+04,-6.456656350247303635e+03,9.984731859882579608e-01,2.387629518507310422e-01,-1.258434160605320540e+04,-3.755829594511339383e+04,-1.258481354573454701e+04,9.737322014542548754e-02,2.640026548042490040e-01,2.820993229213643039e-01,4.717731474150996807e-01,9.478876841460098790e-01,5.274401462813282926e-02,2.199908686893475851e-01,4.805842891720195631e-01,3.753482875063234303e-01,9.474562747575769883e-01,1.970542538191306647e-01,6.865492366066526797e-01,2.772313172578123597e-01,6.610737127415521330e-01,5.097055398330607723e-01,1.456187055848178202e-01,9.996120055381640945e-02,7.964055830006125936e-01,3.225652847492717079e-01,1.924694610542828643e-01,5.504318827764772548e-01,6.896073571042338202e-02,2.554460192142941066e-01,8.857503721756931903e-02,1.558234754128138277e-01,4.889884639171192537e-01,9.779554297261503493e-01,9.063804450709468385e-01,4.847036655124725701e-01,1.857344659920460161e-01,1.460537431549316922e-01,6.848814569439150013e-01,5.101483102524886348e-01,1.163265650361738901e-01,7.801292110674599156e-01,4.252012015742285822e-01,8.740832287916698862e-01,6.628954552100734254e-01,3.098667673691501978e-02
